Date,Time,Open,High,Low,Close,Vol,OI
2025-05-15,09:16:00,23573,23578,23555,23568,621,0
2025-05-15,09:17:00,23570,23583,23570,23571,228,0
2025-05-15,09:18:00,23572,23579,23570,23575,153,0
2025-05-15,09:19:00,23574,23574,23551,23567,315,0
2025-05-15,09:20:00,23566,23576,23558,23562,322,0
2025-05-15,09:21:00,23562,23567,23554,23564,91,0
2025-05-15,09:22:00,23562,23563,23541,23541,104,0
2025-05-15,09:23:00,23544,23551,23542,23547,54,0
2025-05-15,09:24:00,23547,23554,23535,23538,149,0
2025-05-15,09:25:00,23537,23545,23528,23543,201,0
2025-05-15,09:26:00,23543,23550,23543,23545,57,0
2025-05-15,09:27:00,23546,23547,23534,23537,154,0
2025-05-15,09:28:00,23538,23544,23530,23538,282,0
2025-05-15,09:29:00,23536,23540,23533,23535,119,0
2025-05-15,09:30:00,23535,23542,23485,23502,1384,0
2025-05-15,09:31:00,23504,23511,23477,23477,726,0
2025-05-15,09:32:00,23480,23487,23471,23483,600,0
2025-05-15,09:33:00,23483,23498,23471,23472,579,0
2025-05-15,09:34:00,23473,23479,23463,23469,594,0
2025-05-15,09:35:00,23470,23505,23470,23499,719,0
2025-05-15,09:36:00,23498,23522,23497,23518,453,0
2025-05-15,09:37:00,23517,23518,23496,23503,388,0
2025-05-15,09:38:00,23502,23527,23496,23521,369,0
2025-05-15,09:39:00,23521,23532,23511,23525,675,0
2025-05-15,09:40:00,23525,23530,23494,23499,272,0
2025-05-15,09:41:00,23499,23501,23483,23486,323,0
2025-05-15,09:42:00,23487,23488,23469,23478,547,0
2025-05-15,09:43:00,23478,23480,23456,23462,550,0
2025-05-15,09:44:00,23461,23468,23453,23454,327,0
2025-05-15,09:45:00,23455,23473,23451,23471,427,0
2025-05-15,09:46:00,23469,23479,23461,23465,271,0
2025-05-15,09:47:00,23466,23472,23457,23466,237,0
2025-05-15,09:48:00,23468,23474,23452,23457,267,0
2025-05-15,09:49:00,23462,23476,23460,23473,226,0
2025-05-15,09:50:00,23471,23471,23446,23449,322,0
2025-05-15,09:51:00,23449,23472,23446,23459,641,0
2025-05-15,09:52:00,23464,23476,23459,23473,322,0
2025-05-15,09:53:00,23471,23483,23456,23461,287,0
2025-05-15,09:54:00,23459,23492,23456,23489,340,0
2025-05-15,09:55:00,23488,23488,23469,23469,190,0
2025-05-15,09:56:00,23469,23477,23457,23475,210,0
2025-05-15,09:57:00,23476,23505,23473,23495,343,0
2025-05-15,09:58:00,23496,23509,23484,23489,249,0
2025-05-15,09:59:00,23486,23488,23450,23451,547,0
2025-05-15,10:00:00,23451,23460,23440,23445,379,0
2025-05-15,10:01:00,23448,23457,23432,23439,427,0
2025-05-15,10:02:00,23437,23451,23433,23443,388,0
2025-05-15,10:03:00,23441,23477,23439,23471,399,0
2025-05-15,10:04:00,23473,23488,23472,23487,291,0
2025-05-15,10:05:00,23487,23487,23465,23465,340,0
2025-05-15,10:06:00,23466,23486,23464,23484,249,0
2025-05-15,10:07:00,23481,23509,23477,23504,355,0
2025-05-15,10:08:00,23507,23536,23504,23533,531,0
2025-05-15,10:09:00,23533,23544,23519,23539,373,0
2025-05-15,10:10:00,23536,23557,23533,23555,482,0
2025-05-15,10:11:00,23554,23562,23541,23545,506,0
2025-05-15,10:12:00,23545,23549,23531,23536,457,0
2025-05-15,10:13:00,23536,23566,23536,23564,369,0
2025-05-15,10:14:00,23564,23575,23557,23568,407,0
2025-05-15,10:15:00,23566,23566,23551,23554,315,0
2025-05-15,10:16:00,23555,23563,23545,23554,339,0
2025-05-15,10:17:00,23555,23567,23542,23548,268,0
2025-05-15,10:18:00,23548,23578,23547,23566,346,0
2025-05-15,10:19:00,23565,23565,23547,23557,206,0
2025-05-15,10:20:00,23555,23555,23538,23550,332,0
2025-05-15,10:21:00,23550,23573,23550,23573,152,0
2025-05-15,10:22:00,23572,23603,23568,23595,549,0
2025-05-15,10:23:00,23595,23604,23587,23595,363,0
2025-05-15,10:24:00,23598,23610,23590,23608,448,0
2025-05-15,10:25:00,23608,23630,23608,23622,490,0
2025-05-15,10:26:00,23623,23623,23595,23596,419,0
2025-05-15,10:27:00,23599,23608,23592,23600,266,0
2025-05-15,10:28:00,23598,23601,23592,23593,143,0
2025-05-15,10:29:00,23591,23601,23576,23600,382,0
2025-05-15,10:30:00,23599,23599,23571,23577,438,0
2025-05-15,10:31:00,23576,23585,23567,23584,290,0
2025-05-15,10:32:00,23587,23603,23583,23595,474,0
2025-05-15,10:33:00,23591,23614,23588,23611,287,0
2025-05-15,10:34:00,23611,23629,23611,23625,320,0
2025-05-15,10:35:00,23624,23644,23619,23643,543,0
2025-05-15,10:36:00,23642,23649,23624,23631,781,0
2025-05-15,10:37:00,23630,23633,23621,23623,271,0
2025-05-15,10:38:00,23623,23638,23622,23632,176,0
2025-05-15,10:39:00,23632,23651,23627,23647,333,0
2025-05-15,10:40:00,23650,23651,23639,23640,199,0
2025-05-15,10:41:00,23639,23640,23622,23627,257,0
2025-05-15,10:42:00,23631,23637,23612,23621,261,0
2025-05-15,10:43:00,23619,23633,23619,23626,151,0
2025-05-15,10:44:00,23623,23626,23605,23605,207,0
2025-05-15,10:45:00,23607,23610,23594,23601,190,0
2025-05-15,10:46:00,23605,23611,23601,23604,162,0
2025-05-15,10:47:00,23603,23607,23591,23591,264,0
2025-05-15,10:48:00,23593,23593,23579,23581,232,0
2025-05-15,10:49:00,23581,23605,23580,23603,200,0
2025-05-15,10:50:00,23603,23607,23584,23588,167,0
2025-05-15,10:51:00,23590,23593,23579,23582,132,0
2025-05-15,10:52:00,23583,23602,23583,23593,126,0
2025-05-15,10:53:00,23592,23596,23583,23584,297,0
2025-05-15,10:54:00,23585,23590,23568,23571,179,0
2025-05-15,10:55:00,23570,23576,23553,23556,439,0
2025-05-15,10:56:00,23558,23562,23549,23561,258,0
2025-05-15,10:57:00,23562,23567,23556,23559,232,0
2025-05-15,10:58:00,23557,23569,23552,23567,178,0
2025-05-15,10:59:00,23567,23567,23549,23550,161,0
2025-05-15,11:00:00,23550,23563,23544,23557,235,0
2025-05-15,11:01:00,23559,23562,23538,23541,155,0
2025-05-15,11:02:00,23540,23544,23537,23540,155,0
2025-05-15,11:03:00,23542,23543,23532,23532,171,0
2025-05-15,11:04:00,23531,23539,23526,23537,290,0
2025-05-15,11:05:00,23538,23547,23529,23547,176,0
2025-05-15,11:06:00,23547,23554,23543,23550,139,0
2025-05-15,11:07:00,23551,23552,23540,23549,92,0
2025-05-15,11:08:00,23552,23553,23540,23540,107,0
2025-05-15,11:09:00,23539,23548,23536,23544,119,0
2025-05-15,11:10:00,23543,23549,23537,23539,97,0
2025-05-15,11:11:00,23541,23542,23529,23537,146,0
2025-05-15,11:12:00,23536,23536,23522,23530,196,0
2025-05-15,11:13:00,23529,23535,23520,23527,157,0
2025-05-15,11:14:00,23527,23530,23517,23518,176,0
2025-05-15,11:15:00,23517,23524,23515,23520,194,0
2025-05-15,11:16:00,23517,23517,23498,23503,361,0
2025-05-15,11:17:00,23502,23518,23501,23513,193,0
2025-05-15,11:18:00,23514,23514,23499,23499,169,0
2025-05-15,11:19:00,23502,23515,23492,23509,221,0
2025-05-15,11:20:00,23507,23518,23503,23509,173,0
2025-05-15,11:21:00,23508,23520,23501,23513,111,0
2025-05-15,11:22:00,23513,23518,23511,23514,79,0
2025-05-15,11:23:00,23516,23516,23498,23499,159,0
2025-05-15,11:24:00,23500,23505,23494,23499,108,0
2025-05-15,11:25:00,23498,23511,23498,23507,96,0
2025-05-15,11:26:00,23508,23508,23501,23504,66,0
2025-05-15,11:27:00,23502,23523,23502,23521,200,0
2025-05-15,11:28:00,23522,23522,23511,23518,123,0
2025-05-15,11:29:00,23515,23531,23514,23530,140,0
2025-05-15,11:30:00,23532,23535,23523,23525,168,0
2025-05-15,11:31:00,23525,23529,23519,23529,121,0
2025-05-15,11:32:00,23528,23530,23524,23524,76,0
2025-05-15,11:33:00,23523,23524,23520,23524,56,0
2025-05-15,11:34:00,23522,23525,23515,23522,77,0
2025-05-15,11:35:00,23522,23523,23515,23519,36,0
2025-05-15,11:36:00,23519,23521,23516,23517,25,0
2025-05-15,11:37:00,23517,23520,23514,23520,59,0
2025-05-15,11:38:00,23520,23526,23517,23517,39,0
2025-05-15,11:39:00,23519,23521,23516,23521,32,0
2025-05-15,11:40:00,23519,23523,23519,23522,38,0
2025-05-15,11:41:00,23520,23520,23513,23515,86,0
2025-05-15,11:42:00,23515,23515,23509,23509,32,0
2025-05-15,11:43:00,23509,23514,23506,23513,61,0
2025-05-15,11:44:00,23513,23518,23513,23516,37,0
2025-05-15,11:45:00,23517,23521,23515,23516,31,0
2025-05-15,11:46:00,23516,23527,23515,23521,34,0
2025-05-15,11:47:00,23522,23522,23517,23522,37,0
2025-05-15,11:48:00,23522,23522,23517,23519,22,0
2025-05-15,11:49:00,23519,23519,23515,23518,22,0
2025-05-15,11:50:00,23519,23520,23512,23512,33,0
2025-05-15,11:51:00,23513,23514,23507,23514,78,0
2025-05-15,11:52:00,23515,23515,23510,23513,37,0
2025-05-15,11:53:00,23515,23520,23510,23518,34,0
2025-05-15,11:54:00,23519,23521,23516,23518,59,0
2025-05-15,11:55:00,23518,23519,23514,23517,42,0
2025-05-15,11:56:00,23517,23518,23515,23516,30,0
2025-05-15,11:57:00,23515,23519,23515,23517,30,0
2025-05-15,11:58:00,23515,23519,23514,23516,35,0
2025-05-15,11:59:00,23516,23522,23516,23521,66,0
2025-05-15,12:58:00,23523,23523,23523,23523,10,0
2025-05-15,13:00:00,23516,23522,23493,23505,357,0
2025-05-15,13:01:00,23505,23506,23486,23486,238,0
2025-05-15,13:02:00,23487,23492,23475,23476,335,0
2025-05-15,13:03:00,23478,23501,23475,23494,189,0
2025-05-15,13:04:00,23496,23497,23472,23473,180,0
2025-05-15,13:05:00,23471,23484,23470,23482,131,0
2025-05-15,13:06:00,23483,23486,23476,23482,97,0
2025-05-15,13:07:00,23483,23484,23466,23469,222,0
2025-05-15,13:08:00,23471,23478,23453,23455,209,0
2025-05-15,13:09:00,23455,23457,23448,23449,243,0
2025-05-15,13:10:00,23450,23462,23448,23457,163,0
2025-05-15,13:11:00,23456,23460,23451,23452,304,0
2025-05-15,13:12:00,23451,23453,23445,23449,138,0
2025-05-15,13:13:00,23450,23457,23450,23452,135,0
2025-05-15,13:14:00,23456,23456,23442,23448,219,0
2025-05-15,13:15:00,23448,23459,23448,23456,184,0
2025-05-15,13:16:00,23458,23460,23449,23451,79,0
2025-05-15,13:17:00,23450,23452,23445,23445,101,0
2025-05-15,13:18:00,23444,23444,23417,23420,842,0
2025-05-15,13:19:00,23421,23437,23420,23432,197,0
2025-05-15,13:20:00,23434,23439,23430,23434,183,0
2025-05-15,13:21:00,23434,23436,23426,23429,112,0
2025-05-15,13:22:00,23427,23427,23409,23413,230,0
2025-05-15,13:23:00,23413,23413,23399,23402,348,0
2025-05-15,13:24:00,23402,23409,23399,23400,144,0
2025-05-15,13:25:00,23400,23414,23400,23414,164,0
2025-05-15,13:26:00,23412,23414,23397,23407,159,0
2025-05-15,13:27:00,23409,23426,23408,23419,212,0
2025-05-15,13:28:00,23419,23424,23417,23420,85,0
2025-05-15,13:29:00,23420,23422,23407,23414,125,0
2025-05-15,13:30:00,23413,23416,23399,23401,136,0
2025-05-15,13:31:00,23402,23405,23397,23400,91,0
2025-05-15,13:32:00,23399,23399,23383,23383,189,0
2025-05-15,13:33:00,23384,23391,23380,23390,332,0
2025-05-15,13:34:00,23389,23402,23389,23393,193,0
2025-05-15,13:35:00,23390,23404,23390,23403,117,0
2025-05-15,13:36:00,23405,23412,23402,23411,132,0
2025-05-15,13:37:00,23409,23414,23406,23407,190,0
2025-05-15,13:38:00,23407,23407,23383,23389,168,0
2025-05-15,13:39:00,23389,23392,23380,23384,110,0
2025-05-15,13:40:00,23386,23392,23381,23388,84,0
2025-05-15,13:41:00,23390,23393,23385,23391,90,0
2025-05-15,13:42:00,23392,23398,23386,23397,118,0
2025-05-15,13:43:00,23398,23416,23398,23402,313,0
2025-05-15,13:44:00,23397,23407,23395,23403,102,0
2025-05-15,13:45:00,23401,23408,23398,23399,102,0
2025-05-15,13:46:00,23401,23415,23401,23415,84,0
2025-05-15,13:47:00,23412,23416,23404,23414,124,0
2025-05-15,13:48:00,23415,23425,23412,23421,207,0
2025-05-15,13:49:00,23420,23420,23409,23411,200,0
2025-05-15,13:50:00,23412,23414,23406,23409,88,0
2025-05-15,13:51:00,23409,23411,23397,23397,153,0
2025-05-15,13:52:00,23396,23399,23383,23388,235,0
2025-05-15,13:53:00,23388,23397,23383,23385,89,0
2025-05-15,13:54:00,23384,23384,23370,23373,280,0
2025-05-15,13:55:00,23374,23389,23372,23383,129,0
2025-05-15,13:56:00,23383,23391,23381,23386,117,0
2025-05-15,13:57:00,23385,23387,23368,23372,117,0
2025-05-15,13:58:00,23373,23389,23371,23385,92,0
2025-05-15,13:59:00,23385,23386,23377,23377,49,0
2025-05-15,14:00:00,23376,23387,23365,23369,199,0
2025-05-15,14:01:00,23369,23386,23367,23378,149,0
2025-05-15,14:02:00,23376,23381,23367,23371,91,0
2025-05-15,14:03:00,23370,23374,23362,23366,108,0
2025-05-15,14:04:00,23369,23371,23359,23359,285,0
2025-05-15,14:05:00,23358,23372,23358,23366,176,0
2025-05-15,14:06:00,23367,23369,23356,23361,130,0
2025-05-15,14:07:00,23363,23364,23350,23359,229,0
2025-05-15,14:08:00,23360,23369,23355,23364,107,0
2025-05-15,14:09:00,23362,23363,23349,23352,154,0
2025-05-15,14:10:00,23352,23354,23344,23347,219,0
2025-05-15,14:11:00,23349,23351,23342,23346,149,0
2025-05-15,14:12:00,23347,23370,23347,23367,212,0
2025-05-15,14:13:00,23368,23381,23368,23379,220,0
2025-05-15,14:14:00,23381,23383,23369,23377,109,0
2025-05-15,14:15:00,23378,23381,23367,23373,87,0
2025-05-15,14:16:00,23374,23375,23367,23372,117,0
2025-05-15,14:17:00,23374,23386,23374,23386,109,0
2025-05-15,14:18:00,23384,23386,23374,23382,91,0
2025-05-15,14:19:00,23382,23393,23379,23380,198,0
2025-05-15,14:20:00,23381,23392,23380,23390,145,0
2025-05-15,14:21:00,23391,23406,23391,23401,230,0
2025-05-15,14:22:00,23400,23408,23395,23407,257,0
2025-05-15,14:23:00,23405,23411,23405,23408,99,0
2025-05-15,14:24:00,23407,23413,23407,23410,112,0
2025-05-15,14:25:00,23411,23418,23399,23400,219,0
2025-05-15,14:26:00,23402,23409,23399,23401,83,0
2025-05-15,14:27:00,23403,23403,23392,23402,81,0
2025-05-15,14:28:00,23400,23408,23396,23400,117,0
2025-05-15,14:29:00,23398,23399,23389,23392,111,0
2025-05-15,14:30:00,23393,23395,23383,23388,160,0
2025-05-15,14:31:00,23387,23400,23383,23397,141,0
2025-05-15,14:32:00,23397,23403,23391,23399,157,0
2025-05-15,14:33:00,23399,23399,23391,23393,78,0
2025-05-15,14:34:00,23394,23396,23385,23385,116,0
2025-05-15,14:35:00,23385,23386,23375,23378,183,0
2025-05-15,14:36:00,23377,23386,23373,23381,115,0
2025-05-15,14:37:00,23381,23391,23371,23388,110,0
2025-05-15,14:38:00,23388,23391,23384,23389,63,0
2025-05-15,14:39:00,23390,23391,23375,23378,47,0
2025-05-15,14:40:00,23377,23377,23368,23374,108,0
2025-05-15,14:41:00,23373,23374,23365,23365,111,0
2025-05-15,14:42:00,23364,23366,23358,23361,149,0
2025-05-15,14:43:00,23360,23367,23358,23364,89,0
2025-05-15,14:44:00,23363,23372,23363,23368,166,0
2025-05-15,14:45:00,23368,23373,23364,23370,136,0
2025-05-15,14:46:00,23369,23376,23367,23376,106,0
2025-05-15,14:47:00,23375,23375,23366,23366,64,0
2025-05-15,14:48:00,23368,23370,23366,23369,22,0
2025-05-15,14:49:00,23369,23371,23365,23366,89,0
2025-05-15,14:50:00,23365,23370,23363,23364,42,0
2025-05-15,14:51:00,23364,23372,23364,23370,38,0
2025-05-15,14:52:00,23370,23380,23367,23379,98,0
2025-05-15,14:53:00,23379,23383,23379,23379,59,0
2025-05-15,14:54:00,23381,23382,23375,23377,40,0
2025-05-15,14:55:00,23378,23388,23378,23388,156,0
2025-05-15,14:56:00,23388,23390,23378,23382,93,0
2025-05-15,14:57:00,23383,23388,23381,23387,78,0
2025-05-15,14:58:00,23388,23391,23385,23387,42,0
2025-05-15,14:59:00,23387,23387,23380,23380,58,0
2025-05-15,15:00:00,23381,23388,23374,23386,101,0
2025-05-15,15:01:00,23386,23392,23378,23380,112,0
2025-05-15,15:02:00,23378,23386,23376,23386,69,0
2025-05-15,15:03:00,23384,23384,23369,23371,87,0
2025-05-15,15:04:00,23369,23381,23366,23377,130,0
2025-05-15,15:05:00,23376,23402,23376,23395,230,0
2025-05-15,15:06:00,23395,23396,23391,23391,48,0
2025-05-15,15:07:00,23390,23390,23385,23385,37,0
2025-05-15,15:08:00,23384,23384,23361,23364,123,0
2025-05-15,15:09:00,23364,23366,23352,23352,106,0
2025-05-15,15:10:00,23352,23355,23336,23347,234,0
2025-05-15,15:11:00,23345,23345,23336,23342,92,0
2025-05-15,15:12:00,23341,23349,23340,23344,100,0
2025-05-15,15:13:00,23342,23348,23342,23342,62,0
2025-05-15,15:14:00,23342,23342,23321,23324,231,0
2025-05-15,15:15:00,23322,23330,23321,23329,108,0
2025-05-15,15:16:00,23329,23329,23315,23317,206,0
2025-05-15,15:17:00,23318,23324,23314,23323,113,0
2025-05-15,15:18:00,23321,23328,23321,23322,124,0
2025-05-15,15:19:00,23320,23330,23319,23329,90,0
2025-05-15,15:20:00,23328,23331,23324,23324,140,0
2025-05-15,15:21:00,23323,23329,23323,23323,95,0
2025-05-15,15:22:00,23324,23329,23322,23328,63,0
2025-05-15,15:23:00,23326,23331,23325,23331,81,0
2025-05-15,15:24:00,23330,23337,23325,23330,182,0
2025-05-15,15:25:00,23330,23336,23327,23333,119,0
2025-05-15,15:26:00,23333,23333,23322,23330,81,0
2025-05-15,15:27:00,23329,23329,23322,23323,70,0
2025-05-15,15:28:00,23324,23328,23321,23326,82,0
2025-05-15,15:29:00,23325,23329,23325,23326,82,0
2025-05-15,15:30:00,23325,23350,23325,23348,116,0
2025-05-15,15:31:00,23347,23351,23345,23349,78,0
2025-05-15,15:32:00,23351,23351,23342,23350,95,0
2025-05-15,15:33:00,23350,23350,23343,23344,60,0
2025-05-15,15:34:00,23345,23352,23345,23352,59,0
2025-05-15,15:35:00,23351,23352,23344,23345,115,0
2025-05-15,15:36:00,23345,23349,23342,23345,107,0
2025-05-15,15:37:00,23347,23350,23345,23348,74,0
2025-05-15,15:38:00,23349,23356,23348,23354,124,0
2025-05-15,15:39:00,23353,23357,23352,23352,64,0
2025-05-15,15:40:00,23354,23359,23351,23352,119,0
2025-05-15,15:41:00,23352,23354,23348,23350,195,0
2025-05-15,15:42:00,23350,23353,23344,23344,68,0
2025-05-15,15:43:00,23344,23355,23343,23351,142,0
2025-05-15,15:44:00,23351,23356,23347,23356,73,0
2025-05-15,15:45:00,23355,23363,23354,23360,165,0
2025-05-15,15:46:00,23359,23359,23348,23353,124,0
2025-05-15,15:47:00,23352,23352,23348,23349,118,0
2025-05-15,15:48:00,23348,23355,23348,23354,106,0
2025-05-15,15:49:00,23354,23355,23348,23355,93,0
2025-05-15,15:50:00,23354,23355,23347,23348,97,0
2025-05-15,15:51:00,23349,23357,23349,23355,110,0
2025-05-15,15:52:00,23354,23357,23350,23355,114,0
2025-05-15,15:53:00,23354,23356,23351,23353,114,0
2025-05-15,15:54:00,23354,23355,23352,23355,83,0
2025-05-15,15:55:00,23355,23358,23353,23358,103,0
2025-05-15,15:56:00,23358,23358,23353,23356,136,0
2025-05-15,15:57:00,23356,23356,23351,23353,136,0
2025-05-15,15:58:00,23355,23359,23352,23358,212,0
2025-05-15,15:59:00,23357,23359,23354,23358,173,0
2025-05-15,16:00:00,23359,23359,23349,23349,204,0
2025-05-15,16:01:00,23352,23372,23351,23361,307,0
2025-05-15,16:02:00,23360,23370,23358,23368,109,0
2025-05-15,16:03:00,23369,23374,23369,23373,114,0
2025-05-15,16:04:00,23373,23377,23373,23376,126,0
2025-05-15,16:05:00,23375,23381,23372,23374,164,0
2025-05-15,16:06:00,23373,23381,23372,23376,168,0
2025-05-15,16:07:00,23377,23387,23377,23378,339,0
2025-05-15,16:08:00,23378,23383,23368,23377,212,0
2025-05-15,16:09:00,23376,23383,23374,23380,230,0
2025-05-15,16:10:00,23378,23381,23375,23381,221,0
2025-05-15,16:11:00,23380,23384,23377,23380,162,0
2025-05-15,16:12:00,23379,23381,23374,23375,108,0
2025-05-15,16:13:00,23375,23380,23371,23376,87,0
2025-05-15,16:14:00,23373,23380,23373,23380,92,0
2025-05-15,16:15:00,23380,23381,23376,23376,303,0
2025-05-15,16:16:00,23378,23382,23376,23382,85,0
2025-05-15,16:17:00,23383,23383,23378,23380,35,0
2025-05-15,16:18:00,23381,23384,23381,23382,52,0
2025-05-15,16:19:00,23382,23382,23378,23379,67,0
2025-05-15,16:20:00,23379,23383,23379,23379,199,0
2025-05-15,16:21:00,23379,23380,23376,23378,38,0
2025-05-15,16:22:00,23379,23384,23379,23384,25,0
2025-05-15,16:23:00,23384,23384,23379,23380,37,0
2025-05-15,16:24:00,23381,23382,23378,23380,88,0
2025-05-15,16:25:00,23379,23385,23379,23381,74,0
2025-05-15,16:26:00,23381,23386,23381,23383,88,0
2025-05-15,16:27:00,23383,23390,23382,23385,124,0
2025-05-15,16:28:00,23387,23390,23375,23376,155,0
2025-05-15,16:29:00,23377,23387,23373,23383,144,0
2025-05-15,17:15:00,23380,23397,23364,23389,61,0
2025-05-15,17:16:00,23388,23401,23388,23400,25,0
2025-05-15,17:17:00,23398,23402,23396,23400,16,0
2025-05-15,17:18:00,23399,23406,23396,23397,49,0
2025-05-15,17:19:00,23397,23399,23396,23396,13,0
2025-05-15,17:20:00,23399,23402,23398,23400,10,0
2025-05-15,17:21:00,23403,23403,23397,23399,15,0
2025-05-15,17:22:00,23399,23399,23394,23394,7,0
2025-05-15,17:23:00,23397,23398,23397,23397,6,0
2025-05-15,17:24:00,23400,23405,23400,23403,9,0
2025-05-15,17:25:00,23402,23406,23400,23403,13,0
2025-05-15,17:26:00,23408,23409,23403,23403,45,0
2025-05-15,17:27:00,23405,23406,23399,23403,13,0
2025-05-15,17:28:00,23402,23404,23398,23402,50,0
2025-05-15,17:29:00,23400,23405,23400,23405,6,0
2025-05-15,17:30:00,23404,23411,23404,23411,15,0
2025-05-15,17:31:00,23412,23417,23411,23413,53,0
2025-05-15,17:32:00,23416,23416,23416,23416,2,0
2025-05-15,17:33:00,23414,23419,23414,23416,52,0
2025-05-15,17:34:00,23420,23427,23420,23427,19,0
2025-05-15,17:35:00,23425,23425,23285,23291,828,0
2025-05-15,17:36:00,23290,23328,23277,23310,439,0
2025-05-15,17:37:00,23310,23320,23301,23320,131,0
2025-05-15,17:38:00,23323,23339,23316,23318,119,0
2025-05-15,17:39:00,23318,23327,23311,23327,177,0
2025-05-15,17:40:00,23329,23330,23322,23326,45,0
2025-05-15,17:41:00,23330,23344,23317,23318,90,0
2025-05-15,17:42:00,23317,23318,23283,23299,368,0
2025-05-15,17:43:00,23296,23297,23271,23280,138,0
2025-05-15,17:44:00,23283,23294,23279,23288,59,0
2025-05-15,17:45:00,23286,23293,23283,23291,39,0
2025-05-15,17:46:00,23294,23309,23294,23309,47,0
2025-05-15,17:47:00,23311,23315,23299,23309,110,0
2025-05-15,17:48:00,23311,23331,23311,23330,48,0
2025-05-15,17:49:00,23328,23334,23316,23330,75,0
2025-05-15,17:50:00,23331,23339,23330,23336,99,0
2025-05-15,17:51:00,23331,23331,23317,23317,12,0
2025-05-15,17:52:00,23317,23325,23314,23319,48,0
2025-05-15,17:53:00,23319,23319,23311,23311,11,0
2025-05-15,17:54:00,23311,23311,23297,23297,21,0
2025-05-15,17:55:00,23298,23301,23298,23300,37,0
2025-05-15,17:56:00,23298,23309,23297,23309,46,0
2025-05-15,17:57:00,23308,23308,23300,23302,6,0
2025-05-15,17:58:00,23307,23307,23301,23304,8,0
2025-05-15,17:59:00,23303,23311,23303,23311,3,0
2025-05-15,18:00:00,23309,23312,23303,23312,18,0
2025-05-15,18:01:00,23312,23312,23305,23305,15,0
2025-05-15,18:02:00,23303,23306,23298,23298,24,0
2025-05-15,18:03:00,23298,23310,23295,23308,62,0
2025-05-15,18:04:00,23306,23307,23298,23301,25,0
2025-05-15,18:05:00,23302,23302,23300,23301,4,0
2025-05-15,18:06:00,23305,23308,23305,23308,9,0
2025-05-15,18:07:00,23300,23300,23300,23300,1,0
2025-05-15,18:08:00,23300,23303,23299,23303,25,0
2025-05-15,18:09:00,23304,23314,23304,23312,15,0
2025-05-15,18:10:00,23309,23311,23300,23302,73,0
2025-05-15,18:11:00,23302,23302,23280,23282,112,0
2025-05-15,18:12:00,23282,23290,23282,23290,31,0
2025-05-15,18:13:00,23290,23290,23283,23284,99,0
2025-05-15,18:14:00,23282,23286,23280,23286,26,0
2025-05-15,18:15:00,23288,23297,23286,23296,10,0
2025-05-15,18:16:00,23299,23299,23297,23297,5,0
2025-05-15,18:17:00,23295,23302,23293,23302,14,0
2025-05-15,18:18:00,23303,23312,23303,23307,11,0
2025-05-15,18:19:00,23304,23306,23302,23304,6,0
2025-05-15,18:20:00,23304,23304,23294,23294,17,0
2025-05-15,18:21:00,23291,23293,23289,23290,13,0
2025-05-15,18:22:00,23292,23292,23286,23286,2,0
2025-05-15,18:23:00,23295,23296,23288,23288,9,0
2025-05-15,18:24:00,23287,23287,23283,23283,10,0
2025-05-15,18:25:00,23289,23289,23278,23278,35,0
2025-05-15,18:26:00,23277,23287,23276,23287,39,0
2025-05-15,18:27:00,23291,23292,23287,23287,5,0
2025-05-15,18:28:00,23285,23293,23285,23293,40,0
2025-05-15,18:29:00,23294,23304,23294,23299,55,0
2025-05-15,18:30:00,23295,23307,23295,23305,22,0
2025-05-15,18:31:00,23301,23306,23299,23305,11,0
2025-05-15,18:32:00,23305,23305,23298,23298,11,0
2025-05-15,18:33:00,23297,23308,23297,23307,35,0
2025-05-15,18:34:00,23310,23310,23308,23310,4,0
2025-05-15,18:35:00,23311,23313,23310,23312,12,0
2025-05-15,18:36:00,23313,23314,23310,23313,25,0
2025-05-15,18:37:00,23312,23312,23310,23310,7,0
2025-05-15,18:38:00,23312,23320,23312,23318,19,0
2025-05-15,18:39:00,23320,23320,23309,23309,16,0
2025-05-15,18:40:00,23307,23319,23305,23317,41,0
2025-05-15,18:41:00,23319,23319,23317,23317,39,0
2025-05-15,18:42:00,23310,23310,23305,23305,5,0
2025-05-15,18:43:00,23305,23313,23305,23310,22,0
2025-05-15,18:44:00,23308,23308,23299,23299,2,0
2025-05-15,18:45:00,23298,23301,23298,23299,9,0
2025-05-15,18:46:00,23298,23303,23298,23299,67,0
2025-05-15,18:47:00,23298,23300,23295,23295,9,0
2025-05-15,18:48:00,23294,23294,23291,23291,6,0
2025-05-15,18:49:00,23290,23300,23289,23300,95,0
2025-05-15,18:50:00,23299,23303,23299,23303,5,0
2025-05-15,18:51:00,23294,23300,23294,23300,7,0
2025-05-15,18:52:00,23301,23302,23300,23300,12,0
2025-05-15,18:53:00,23301,23303,23301,23303,9,0
2025-05-15,18:54:00,23304,23314,23304,23314,11,0
2025-05-15,18:55:00,23314,23316,23312,23312,64,0
2025-05-15,18:56:00,23313,23314,23313,23314,7,0
2025-05-15,18:57:00,23313,23313,23310,23310,8,0
2025-05-15,18:58:00,23313,23314,23312,23314,4,0
2025-05-15,18:59:00,23315,23318,23315,23316,16,0
2025-05-15,19:00:00,23320,23323,23311,23317,16,0
